n_requested,n_actual,grid,cells_per_robot,seed,metric,value
20,20,126,793.8,35,final_found,18
20,20,126,793.8,35,found_frac,1.0
20,20,126,793.8,35,deaths,0
20,20,126,793.8,35,hazard_deaths,0
20,20,126,793.8,35,battery_deaths,0
20,20,126,793.8,35,peak_relays,6
20,20,126,793.8,35,t_first_found,24
20,20,126,793.8,35,t_half_found,89
20,20,126,793.8,35,t_all_found,321
20,20,126,793.8,35,completed,1
20,20,126,793.8,35,wall_s,18.7
20,20,126,793.8,35,step_mean_ms,58.28
20,20,126,793.8,35,step_p50_ms,48.56
20,20,126,793.8,35,step_p90_ms,98.322
20,20,126,793.8,35,step_max_ms,148.92
20,20,126,793.8,35,ground_mean_ms,35.129
20,20,126,793.8,35,ground_p90_ms,43.035
20,20,126,793.8,35,astar_sum_mean_ms,23.151
20,20,126,793.8,35,astar_max_mean_ms,6.984
20,20,126,793.8,35,astar_max_p90_ms,12.197
20,20,126,793.8,35,dist_mean_ms,42.113
20,20,126,793.8,35,dist_p90_ms,55.281
20,20,126,793.8,35,role_ms,2.813
20,20,126,793.8,35,alloc_ms,3.174
